10:09:23,104,[],0,99
10:09:24,104,[],0,99
10:09:26,104,[246],2601.0,99
10:09:27,104,[246],2601.0,99
10:09:28,104,[246],2601.0,99
10:09:29,103,[2815],2585.05,98
10:09:30,104,[2815],2585.05,99
10:09:31,104,[1784],2193.01,99
10:09:32,104,[366],1781.44,99
10:09:33,103,[542],1540.53,98
10:09:34,103,[554],1441.04,98
10:09:35,111,[1014],1367.25,106
10:09:36,111,[636],1245.85,106
10:09:37,111,[300],1106.44,106
10:09:38,112,[234],1069.06,107
10:09:39,111,[300],1027.04,106
10:09:40,110,[484],985.22,105
10:09:41,109,[562],517.27,104
10:09:42,109,[566],372.77,104
10:09:43,108,[562],368.58,103
10:09:44,108,[562],310.86,103
10:09:45,107,[570],292.39,102
10:09:46,106,[570],269.09,101
10:09:47,106,[570],265.19,101
10:09:48,105,[1397],326.03,100
10:09:49,105,[1397],326.03,100
10:09:50,104,[582],378.92,99
10:09:51,106,[582],378.92,101
10:09:52,103,[1652],425.34,98
10:09:53,105,[375],457.51,100
10:09:54,106,[550],456.84,101
10:09:55,107,[539],456.87,102
10:09:56,108,[539],456.88,103
10:09:58,109,[535],456.88,104
10:09:58,109,[535],456.89,104
10:09:59,110,[531],456.89,105
10:10:00,110,[557],456.93,105
10:10:01,111,[535],415.77,106
10:10:02,110,[535],415.77,105
10:10:03,106,[488],356.24,101
10:10:04,101,[835],263.96,96
10:10:06,96,[792],260.97,91
10:10:09,88,[909],249.39,83
10:10:09,93,[1015],247.15,88
10:10:09,97,[1565],277.48,92
10:10:09,101,[519],367.42,96
10:10:10,103,[510],367.79,98
10:10:12,104,[535],367.8,99
10:10:16,105,[546],367.78,100
10:10:16,106,[554],367.72,101
10:10:16,106,[546],367.55,101
10:10:16,106,[545],332.09,101
