21:45:58,71,[1176],0,66
21:45:59,73,[550],335.57,68
21:46:00,72,[828],317.54,67
21:46:01,72,[663],287.11,67
21:46:02,72,[1476],445.13,67
21:46:03,72,[1476],445.13,67
21:46:04,73,[1476],445.13,68
21:46:05,74,[3100],777.61,69
21:46:06,75,[769],1137.77,70
21:46:08,73,[777],1064.29,68
21:46:08,77,[518],955.45,72
21:46:09,75,[976],921.39,70
21:46:10,75,[624],850.76,70
21:46:11,73,[937],824.07,68
21:46:12,72,[871],796.31,67
21:46:13,70,[979],771.49,65
21:46:14,68,[968],748.46,63
21:46:15,68,[1034],727.54,63
21:46:16,67,[1019],708.14,62
21:46:17,67,[960],701.24,62
21:46:18,68,[948],699.86,63
21:46:19,67,[957],696.95,62
21:46:20,67,[738],697.73,62
21:46:21,67,[1088],677.12,62
21:46:23,69,[906],566.95,64
21:46:24,69,[877],188.4,64
21:46:24,69,[492],213.74,64
21:46:25,69,[850],203.45,64
21:46:26,70,[859],195.73,65
21:46:27,70,[855],194.1,65
21:46:28,69,[858],180.33,64
21:46:29,71,[847],179.71,66
21:46:30,71,[889],178.14,66
21:46:31,70,[414],203.2,65
21:46:32,70,[882],229.42,65
21:46:33,70,[893],229.42,65
21:46:34,70,[894],229.41,65
21:46:35,70,[871],223.9,65
21:46:36,70,[850],209.07,65
21:46:37,70,[851],204.75,65
21:46:38,72,[831],204.79,67
21:46:39,72,[851],170.32,67
21:46:40,72,[433],176.21,67
21:46:41,71,[854],200.93,66
21:46:42,70,[855],200.93,65
21:46:43,70,[894],201.03,65
21:46:44,70,[898],200.91,65
21:46:45,70,[874],200.97,65
21:47:21,74,[503],977.0,69
21:47:22,74,[300],573.28,69
21:47:23,74,[541],510.89,69
21:47:24,74,[628],487.41,69
21:47:25,74,[375],461.27,69
21:47:26,74,[375],461.27,69
21:47:27,74,[764],786.06,69
21:47:28,77,[796],745.79,72
21:47:29,77,[773],711.12,72
21:47:30,77,[784],654.14,72
21:47:31,76,[777],630.35,71
21:47:33,76,[757],609.0,71
21:47:34,73,[226],550.7,68
21:47:34,68,[226],550.7,63
21:47:37,69,[1195],549.95,64
21:47:37,73,[1674],559.38,68
21:47:37,76,[703],602.07,71
21:47:38,78,[707],589.42,73
21:47:39,78,[378],584.21,73
21:47:40,76,[488],357.22,71
21:47:41,76,[488],357.22,71
21:47:42,76,[526],465.95,71
21:47:43,76,[765],477.48,71
21:47:44,76,[664],493.23,71
21:47:45,76,[256],498.67,71
21:47:46,76,[898],518.46,71
21:47:50,76,[1320],525.81,71
21:47:50,76,[803],491.04,71
21:47:50,76,[269],477.54,71
21:47:51,76,[838],495.05,71
21:47:52,78,[738],495.58,73
21:47:52,79,[785],490.33,74
21:47:53,79,[734],490.38,74
21:47:54,80,[703],457.6,75
21:47:55,80,[226],407.87,75
21:47:56,82,[742],407.44,77
21:47:59,85,[749],392.67,80
21:50:05,70,[2827],0,65
21:50:06,70,[674],1397.72,65
21:50:07,70,[761],1142.34,65
21:50:08,70,[312],857.32,65
21:50:09,70,[639],803.29,65
21:50:10,73,[773],752.9,68
21:50:11,72,[796],709.88,67
21:50:12,71,[921],642.84,66
21:50:13,70,[886],615.56,65
21:50:14,69,[916],591.47,64
21:50:15,68,[976],570.18,63
21:50:16,67,[1003],550.89,62
21:50:17,66,[983],533.42,61
21:50:18,66,[972],517.5,61
21:50:19,66,[975],502.92,61
21:50:20,66,[949],489.54,61
21:50:21,66,[894],189.65,61
21:50:22,65,[916],184.91,60
21:50:23,65,[949],183.98,60
21:50:24,65,[945],147.39,60
21:50:25,64,[909],119.3,59
21:50:26,64,[945],89.03,59
21:50:27,64,[1002],49.7,59
21:50:28,63,[980],39.38,58
21:50:29,63,[972],39.07,58
21:50:30,63,[991],38.82,58
21:50:31,63,[1011],31.97,58
21:50:32,63,[940],34.97,58
21:50:33,63,[957],34.51,58
21:50:34,63,[956],33.58,58
21:50:35,63,[917],34.44,58
21:50:36,63,[956],35.5,58
21:50:37,63,[1003],37.09,58
21:50:38,63,[953],38.37,58
21:50:39,63,[940],36.35,58
21:50:40,63,[933],36.04,58
21:50:41,63,[945],35.34,58
21:50:42,63,[905],36.5,58
21:50:43,63,[937],36.3,58
21:50:44,63,[983],36.89,58
21:50:45,63,[941],35.82,58
21:50:46,63,[945],35.47,58
21:50:47,63,[971],35.92,58
21:50:48,64,[968],35.67,59
21:50:49,66,[917],37.25,61
21:50:50,68,[878],33.87,63
21:50:51,69,[789],38.53,64
21:50:52,68,[433],113.61,63
21:50:53,68,[789],139.64,63
21:50:54,69,[1338],187.74,64
21:50:55,71,[238],277.84,66
21:50:56,73,[245],304.32,68
21:50:57,72,[359],328.73,67
21:50:59,72,[253],329.95,67
21:50:59,72,[226],357.25,67
21:51:01,72,[636],363.34,67
21:51:02,72,[268],352.44,67
21:51:03,72,[613],324.93,67
21:51:04,93,[847],280.18,88
21:51:05,94,[604],266.8,89
21:51:05,96,[593],257.1,91
21:51:06,98,[620],224.73,93
21:51:10,97,[304],235.74,92
21:51:10,98,[234],212.55,93
21:51:10,95,[635],226.49,90
21:51:10,98,[539],215.22,93
21:51:11,95,[655],222.32,90
21:51:12,94,[500],224.26,89
21:51:13,95,[871],218.96,90
21:51:14,97,[643],196.87,92
21:51:15,99,[601],189.33,94
21:51:16,98,[343],202.49,93
21:51:17,98,[265],209.27,93
21:51:18,98,[625],212.9,93
21:51:19,98,[584],203.5,93
21:51:20,97,[628],181.58,92
21:51:21,97,[628],179.45,92
21:51:22,97,[625],169.08,92
21:51:23,96,[625],163.4,91
21:51:24,96,[631],151.95,91
09:45:04,68,[344],633.0,63
09:45:05,69,[749],401.14,64
09:45:07,69,[855],351.42,64
09:45:08,69,[368],382.4,64
09:45:09,69,[368],382.4,64
09:45:10,69,[368],382.4,64
09:45:11,69,[368],382.4,64
09:45:12,68,[368],382.4,63
09:45:13,69,[368],382.4,64
09:45:14,70,[368],382.4,65
09:45:15,70,[808],392.59,65
09:45:16,70,[804],363.47,65
09:45:17,69,[851],340.4,64
09:45:18,69,[882],321.1,64
09:45:19,67,[902],304.69,62
09:45:20,66,[937],290.7,61
09:45:21,65,[1015],279.23,60
09:45:22,66,[1046],268.41,61
09:45:23,66,[996],259.0,61
09:45:24,65,[894],243.33,60
09:45:25,65,[902],236.07,60
09:45:26,64,[960],229.83,59
09:45:27,63,[957],223.7,58
09:45:28,63,[1000],170.44,58
09:45:29,63,[1050],164.68,58
09:45:30,62,[1035],157.72,57
09:45:31,62,[980],156.34,57
09:45:32,62,[1000],109.46,57
09:45:33,61,[1007],42.36,56
09:45:34,61,[1011],42.36,56
09:45:35,61,[984],41.43,56
09:45:36,60,[1062],44.56,55
09:45:37,60,[1062],44.56,55
09:45:38,60,[1085],44.64,55
09:45:38,60,[957],45.2,55
09:45:39,60,[972],44.77,55
09:45:40,60,[1027],45.07,55
09:45:41,59,[1027],45.07,55
09:45:42,60,[1066],41.05,55
09:45:43,60,[1035],41.57,55
09:45:44,60,[988],42.91,55
09:45:45,60,[1015],41.26,55
09:46:06,62,[968],0,57
09:46:07,63,[960],8.0,58
09:46:08,63,[958],5.83,58
09:46:09,64,[883],43.56,59
09:46:10,67,[878],37.81,62
09:46:11,68,[848],36.38,63
09:46:12,69,[789],36.77,64
09:46:13,72,[803],34.75,67
09:46:14,73,[791],33.0,68
09:46:15,73,[737],32.18,68
09:46:16,78,[753],31.15,73
09:46:17,77,[753],29.93,72
09:46:18,75,[550],63.17,70
09:46:19,77,[1058],140.96,72
09:46:20,75,[988],137.8,70
09:46:21,79,[667],153.82,74
09:46:22,77,[324],262.09,72
09:46:23,77,[554],267.35,72
09:46:24,71,[953],282.06,66
09:46:25,73,[953],282.06,68
09:46:26,73,[1891],354.77,68
09:46:27,74,[703],423.75,69
09:46:28,74,[757],423.93,69
09:46:29,70,[781],423.96,65
09:46:31,70,[781],423.96,65
09:46:31,68,[496],564.98,63
09:46:32,69,[496],564.98,64
09:46:33,70,[421],615.44,65
09:46:34,71,[804],621.68,66
09:46:35,70,[257],636.97,65
09:46:36,70,[757],636.64,65
09:46:37,71,[980],638.49,66
09:46:38,71,[980],638.49,66
09:46:39,70,[226],699.11,65
09:46:40,70,[226],699.11,65
09:46:41,70,[1898],795.68,65
09:46:42,69,[867],825.03,64
09:46:43,68,[906],796.52,63
09:46:44,68,[953],763.32,63
09:46:45,67,[921],762.05,62
09:46:46,67,[929],761.95,62
09:46:47,67,[929],761.93,62
09:46:48,66,[949],726.58,61
09:46:49,64,[937],664.1,59
09:46:50,64,[1023],643.88,59
09:46:51,63,[1050],617.95,58
09:46:52,62,[1050],611.67,57
09:46:53,62,[1011],611.38,57
09:46:54,61,[1023],593.67,56
09:46:55,61,[1054],582.52,56
09:46:56,61,[1019],580.33,56
09:46:57,61,[976],541.21,56
09:46:58,61,[984],463.36,56
09:46:59,63,[1031],451.9,58
09:47:43,61,[862],0,56
09:47:44,60,[873],58.76,55
09:47:45,61,[873],58.76,56
09:47:46,62,[1142],162.55,57
09:47:47,62,[932],162.22,57
09:47:48,63,[920],148.17,58
09:47:49,64,[901],137.36,59
09:47:50,64,[854],129.56,59
09:47:52,65,[866],122.22,60
09:47:52,64,[887],116.13,59
09:47:53,65,[906],110.88,60
09:47:54,65,[941],106.64,60
09:47:56,64,[464],177.4,59
09:47:57,64,[464],177.4,59
09:47:57,63,[1507],319.21,58
09:47:58,63,[976],336.38,58
09:47:59,64,[996],326.37,59
09:48:00,66,[945],317.4,61
09:48:45,68,[978],0,63
09:48:46,67,[951],27.0,62
09:48:47,67,[904],38.33,62
09:48:48,66,[927],34.0,61
09:48:49,65,[1000],46.89,60
09:48:50,66,[986],42.41,61
09:48:51,67,[982],38.75,62
09:48:52,68,[848],47.46,63
09:48:53,68,[817],45.92,63
09:48:54,68,[817],43.56,63
09:48:55,68,[839],42.06,63
09:48:56,66,[859],40.68,61
09:48:57,65,[976],50.8,60
09:48:58,65,[1046],52.41,60
09:48:59,65,[1042],50.64,60
09:49:00,65,[960],53.15,60
09:49:01,65,[929],52.1,60
09:49:02,66,[928],50.64,61
09:49:03,67,[882],49.47,62
09:49:04,67,[835],49.47,62
09:49:05,68,[839],49.2,63
09:49:06,68,[839],46.26,63
09:49:07,68,[854],46.28,63
09:49:08,67,[851],46.27,62
09:49:10,67,[882],43.89,62
09:49:11,67,[941],42.32,62
09:49:12,68,[886],44.16,63
09:49:13,68,[871],44.0,63
09:49:14,69,[875],43.77,64
09:49:15,71,[851],35.01,66
09:49:16,72,[808],32.64,67
09:49:17,72,[757],28.48,67
09:49:18,72,[768],27.7,67
09:49:19,72,[816],29.8,67
09:49:21,71,[812],29.22,66
09:49:21,71,[882],29.38,66
09:49:22,71,[898],29.59,66
09:49:23,71,[889],29.66,66
09:49:24,73,[824],33.02,68
09:49:25,73,[792],33.82,68
09:49:26,73,[792],31.36,68
09:49:27,73,[808],31.46,68
09:49:28,73,[785],29.3,68
09:49:29,71,[816],29.95,66
09:49:30,71,[859],31.52,66
09:49:31,71,[902],31.03,66
09:49:32,71,[835],33.2,66
