21:32:33,83,[253],292.0,78
21:32:34,79,[476],428.2,74
21:32:35,82,[226],398.98,77
21:32:36,84,[840],454.98,79
21:32:37,84,[647],436.86,79
21:32:38,81,[312],409.11,76
21:32:39,81,[312],409.11,76
21:33:00,81,[1261],0,76
21:33:01,80,[328],374.75,75
21:33:03,78,[796],400.11,73
21:33:04,77,[1238],408.83,72
21:33:05,76,[878],401.1,71
21:33:05,76,[874],371.35,71
21:33:06,76,[839],347.59,71
21:33:07,76,[832],327.72,71
21:33:08,78,[773],296.88,73
21:33:09,79,[753],284.3,74
21:33:10,80,[714],263.32,75
21:33:11,78,[687],254.49,73
21:33:12,78,[472],252.2,73
21:33:13,78,[893],265.12,73
21:33:14,77,[409],387.08,72
21:33:15,78,[409],387.08,73
21:33:17,78,[1871],502.09,73
21:33:17,77,[749],553.56,72
21:33:18,77,[769],553.56,72
21:33:19,77,[800],533.53,72
21:33:20,76,[791],527.1,71
21:33:21,76,[792],527.1,71
21:33:22,75,[812],527.06,70
21:33:23,74,[827],527.07,69
21:33:24,73,[839],526.95,68
21:33:25,73,[874],526.99,68
21:33:26,72,[894],526.98,67
21:33:27,71,[870],527.0,66
21:33:28,70,[914],527.06,65
21:33:29,70,[945],524.8,65
21:33:30,70,[924],515.86,65
21:33:31,71,[871],495.07,66
21:33:32,71,[842],258.53,66
21:33:33,70,[812],25.09,65
21:33:34,70,[828],24.94,65
21:33:35,69,[881],27.36,64
21:33:36,68,[949],31.39,63
21:33:37,68,[937],31.45,63
21:33:38,69,[916],31.81,64
21:33:39,69,[878],32.83,64
21:33:40,70,[831],34.46,65
21:33:41,70,[820],34.15,65
21:33:42,71,[828],33.24,66
21:33:44,71,[815],33.06,66
21:33:44,70,[824],31.05,65
21:33:45,70,[858],31.22,65
21:33:46,69,[875],31.09,64
21:33:47,69,[875],28.61,64
21:33:48,68,[924],30.62,63
21:33:49,68,[953],31.09,63
21:33:50,68,[916],31.48,63
21:33:51,69,[882],32.23,64
21:33:52,69,[874],25.58,64
21:33:53,69,[843],26.4,64
21:33:54,68,[839],25.98,63
21:33:55,68,[901],29.59,63
21:33:56,68,[921],28.28,63
21:33:57,67,[894],26.86,62
21:33:58,67,[901],26.79,62
21:33:59,68,[933],27.72,63
21:34:00,68,[871],30.19,63
21:34:01,68,[847],30.63,63
21:34:02,69,[846],29.63,64
21:34:03,69,[847],29.37,64
21:34:05,69,[843],29.38,64
21:34:05,68,[846],27.16,63
21:34:06,69,[882],27.59,64
21:34:07,68,[874],28.11,63
21:34:08,68,[867],28.05,63
21:34:09,69,[889],28.49,64
21:34:11,70,[866],28.09,65
21:34:11,71,[835],28.96,66
21:34:12,71,[795],25.88,66
21:34:13,71,[820],25.78,66
21:34:14,71,[851],26.69,66
21:34:15,71,[819],26.69,66
21:34:16,70,[824],26.64,65
21:34:17,70,[863],25.33,65
21:34:18,70,[867],26.83,65
21:34:19,70,[867],26.82,65
21:34:20,70,[881],27.0,65
21:34:21,70,[886],27.02,65
21:34:22,70,[847],27.23,65
21:34:23,70,[838],26.11,65
21:34:24,71,[847],24.21,66
21:34:25,71,[831],23.96,66
21:34:26,71,[828],23.38,66
21:34:27,71,[828],22.27,66
21:34:29,70,[842],21.35,65
21:34:30,70,[855],20.67,65
21:34:30,70,[870],19.72,65
21:34:32,70,[902],19.72,65
21:34:32,70,[898],19.7,65
21:34:33,70,[854],20.25,65
21:34:34,69,[851],18.7,64
21:34:35,70,[878],18.46,65
21:34:37,70,[859],18.64,65
21:34:37,70,[854],18.64,65
21:34:38,70,[851],16.37,65
21:34:39,70,[859],16.34,65
21:34:40,70,[866],16.29,65
21:34:41,70,[847],16.86,65
21:34:42,70,[858],17.49,65
21:34:43,71,[859],17.49,66
21:34:44,71,[824],18.97,66
21:34:45,71,[820],18.76,66
21:34:46,70,[823],18.77,65
21:34:47,70,[863],20.61,65
21:34:48,69,[878],19.5,64
21:34:49,69,[882],16.71,64
21:34:50,69,[913],18.15,64
21:34:51,70,[886],18.15,65
21:34:52,70,[843],20.66,65
21:34:53,70,[827],20.57,65
21:34:54,70,[851],21.02,65
21:34:55,71,[842],21.04,66
21:34:56,70,[832],21.1,65
21:34:57,70,[847],20.93,65
21:34:58,70,[854],20.81,65
21:34:59,70,[867],20.35,65
21:35:01,70,[838],19.29,65
21:35:01,70,[867],20.38,65
21:35:02,70,[867],20.37,65
21:35:03,70,[838],19.36,65
21:35:04,71,[835],19.11,66
21:35:05,72,[850],19.44,67
21:35:06,72,[808],20.5,67
21:35:07,72,[792],19.88,67
21:35:08,72,[795],17.27,67
21:35:09,72,[832],18.89,67
21:35:10,72,[827],18.88,67
21:35:11,72,[843],19.12,67
21:35:12,72,[855],19.18,67
21:35:13,72,[831],19.66,67
21:35:15,72,[824],19.66,67
21:35:15,72,[831],19.11,67
21:35:16,73,[824],18.95,68
21:35:17,73,[804],18.33,68
21:35:18,73,[807],18.34,68
21:35:19,73,[816],17.2,68
21:35:20,73,[803],17.07,68
21:35:21,72,[820],17.5,67
21:35:22,72,[863],17.63,67
21:35:23,71,[866],17.26,66
21:35:25,71,[847],17.79,66
21:35:25,71,[881],16.64,66
21:35:26,71,[882],16.23,66
21:35:27,71,[835],19.14,66
21:35:28,71,[827],19.03,66
21:35:29,71,[835],18.31,66
21:35:30,71,[842],19.02,66
21:35:31,71,[839],19.02,66
21:35:33,71,[851],19.15,66
21:35:33,71,[866],18.91,66
21:35:34,71,[855],19.06,66
21:35:35,71,[847],19.04,66
21:35:36,71,[835],18.97,66
21:35:37,72,[820],18.88,67
21:35:38,71,[811],16.24,66
21:35:39,71,[832],16.92,66
21:35:41,71,[867],18.22,66
21:35:41,71,[851],18.72,66
21:35:42,71,[847],18.74,66
21:35:43,71,[862],15.71,66
21:35:44,71,[855],15.69,66
21:35:45,71,[824],17.13,66
21:35:46,71,[819],16.54,66
21:35:47,71,[863],17.76,66
21:35:48,71,[846],17.98,66
21:35:49,71,[847],17.65,66
21:35:50,71,[851],17.49,66
21:35:51,71,[858],17.47,66
21:35:52,71,[824],18.25,66
